bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
32-96px,temperature,0.7072953736654805,real,0.8,gate_small_vehicle_resnet18_temperature,0.39144764291038914,0.3771082862444417,0.17868080503399836,0.3481490016804735,0.2934692995695905,0.2123125352608748,0.11554248852552172,0.03857562311514197,0.00942579250274843,0.0007616146230007616,1.576590780097118e-05,1,1124,1124,size_bucket,0.6000000000000001
96-256px,temperature,0.6013179571663921,real,0.7257240204429302,gate_small_vehicle_resnet18_temperature,0.44864902281953256,0.42969494741774283,0.2180189600428845,0.4052706143887625,0.3558328709733318,0.2782641975940168,0.17299170628303454,0.07140846685958387,0.016183892836687253,0.0018701946769685669,2.3686579184234213e-05,1,1214,1214,size_bucket,0.6000000000000001
<32px,temperature,0.946928746928747,real,0.544,gate_small_vehicle_resnet18_temperature,0.20966016452182032,0.18466265224981815,0.07985563297645859,0.15488381017357106,0.1189123166526399,0.07525531430110015,0.037575484558681205,0.013070644735685005,0.0035362495787150967,0.0009900990099009901,9.593982654079361e-06,1,2035,2035,size_bucket,0.6000000000000001
>256px,temperature,0.6006493506493507,real,0.7334801762114538,gate_small_vehicle_resnet18_temperature,0.703733065218357,0.6501671166525412,0.28607148551568923,0.565433338274892,0.44234153760913925,0.2834338543406267,0.1477336526565995,0.0516193303252043,0.015388923665209551,0.0007984669434685403,6.55694708543702e-05,1,924,924,size_bucket,0.6000000000000001
32-96px,temperature,0.7233096085409253,real,0.7684210526315789,gate_small_vehicle_resnet18_temperature,0.3896419989292516,0.36935450093068467,0.1758192463511052,0.34086259340983016,0.2866303219702417,0.21139911276744408,0.11177139336956236,0.038315536060234766,0.009419392489975214,0.000781657113079729,1.5956470747800002e-05,1,1124,1124,size_bucket,0.65
96-256px,temperature,0.6227347611202636,real,0.6984667802385008,gate_small_vehicle_resnet18_temperature,0.44339565033201783,0.43076172315667194,0.21724839367910947,0.40617650015804074,0.3563672646861744,0.27843192944668677,0.1695454488704746,0.07132239050204378,0.014451498103782691,0.0020076161001801583,2.3915435021763045e-05,1,1214,1214,size_bucket,0.65
<32px,temperature,0.9484029484029484,real,0.536,gate_small_vehicle_resnet18_temperature,0.20924294499111074,0.1844711308723858,0.07955819135217737,0.15471666719041624,0.11681883842748472,0.0751502601747399,0.037575484558681205,0.013070644735685005,0.0035362495787150967,0.0009900990099009901,9.593982654079361e-06,1,2035,2035,size_bucket,0.65
>256px,temperature,0.6255411255411255,real,0.6938325991189427,gate_small_vehicle_resnet18_temperature,0.7031681631284775,0.6424544896204913,0.2833166039256733,0.5582782307522565,0.43599366421512864,0.2823776428799931,0.14360864077043578,0.051151780612877056,0.015264194698092943,0.0008027829810008029,6.644959797993221e-05,1,924,924,size_bucket,0.65
32-96px,temperature,0.7411032028469751,real,0.7315789473684211,gate_small_vehicle_resnet18_temperature,0.38605957710378097,0.3717900475744021,0.17590890311174207,0.34296008050575855,0.2882521995938485,0.20850494146390505,0.1126608363016852,0.03860057258247417,0.009463045842611583,0.000781657113079729,1.6073035875016076e-05,1,1124,1124,size_bucket,0.7000000000000001
96-256px,temperature,0.6383855024711697,real,0.6780238500851788,gate_small_vehicle_resnet18_temperature,0.4431702353917581,0.4303900983965191,0.21691286630596548,0.4056844239938679,0.35583017014998025,0.27815579558374026,0.16923564154760867,0.07109452023661227,0.013549026850131162,0.0019947775677931112,2.397334164409177e-05,1,1214,1214,size_bucket,0.7000000000000001
