bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
unknown,temperature,0.9328358208955224,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.4964180067957081,0.341155412678892,0.13775794275122352,0.22979112172801364,0.14194094034093,0.07981908815005115,0.043264664125473175,0.023335585503234852,0.011953618090922333,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.6000000000000001
very_high,temperature,0.5931758530183727,real,0.7614840989399293,gate_small_vehicle_resnet18_temperature,0.761015370855189,0.7485056033110978,0.39782130484589723,0.7231882919925263,0.6660099986768003,0.545986411497499,0.3505756081298881,0.1496714344671177,0.03097928783088916,0.0022601093721734194,2.0932325790718607e-05,1,1143,1143,gsd_bucket,0.6000000000000001
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.6000000000000001
high,temperature,0.4943820224719101,real,0.7375455650060754,gate_small_vehicle_resnet18_temperature,0.6341386559219142,0.5945455255753263,0.2613207037328008,0.5191114652439877,0.41109942895558704,0.27224444430106065,0.1349669210064607,0.040280855202747504,0.0065306290868486355,0.0002828854314002829,6.226602675640354e-06,1,1335,1335,gsd_bucket,0.65
low,temperature,0.9990946129470348,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.65
medium,temperature,0.7480719794344473,real,0.45112781954887216,gate_small_vehicle_resnet18_temperature,2.886586034696764e-05,2.886586034696764e-05,5.773172069393528e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.65
unknown,temperature,0.9402985074626866,real,0.46153846153846156,gate_small_vehicle_resnet18_temperature,0.480730422584791,0.3280064185917119,0.1320536771342541,0.21855666320807368,0.13377732684964538,0.07363687406452966,0.04123217637043515,0.023197975588397216,0.011497923985946982,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.65
very_high,temperature,0.6176727909011374,real,0.726148409893993,gate_small_vehicle_resnet18_temperature,0.7507821637783677,0.7382818936127655,0.39093599439172444,0.7131898450392432,0.6488601962939602,0.5376627095263917,0.34385695974973624,0.14557317210956167,0.028767068339695293,0.002364779505772374,2.1155961750021158e-05,1,1143,1143,gsd_bucket,0.65
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.65
high,temperature,0.5250936329588015,real,0.7047387606318347,gate_small_vehicle_resnet18_temperature,0.628678444230045,0.5891228002759998,0.25926996918978074,0.5137674781183501,0.4115838699587486,0.2677175498815413,0.1348593432749534,0.04016976878817008,0.006511242896480241,0.0002828854314002829,6.309042119165188e-06,1,1335,1335,gsd_bucket,0.7000000000000001
low,temperature,0.9995473064735174,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.7000000000000001
medium,temperature,0.7712082262210797,real,0.42857142857142855,gate_small_vehicle_resnet18_temperature,3.246226261970459e-05,3.246226261970459e-05,6.492452523940918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.7000000000000001
unknown,temperature,0.9552238805970149,real,0.38461538461538464,gate_small_vehicle_resnet18_temperature,0.4720086023195386,0.3260095056414784,0.12924510425730046,0.21206125776594387,0.13168352800998145,0.06935298614908554,0.03755540486458853,0.022327612607866698,0.011551155115511552,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.7000000000000001
very_high,temperature,0.6377952755905512,real,0.6925795053003534,gate_small_vehicle_resnet18_temperature,0.7330018878317431,0.7205858652480313,0.38245648090699214,0.6957539535405973,0.6396062054035889,0.5230311561443972,0.3370052256572314,0.14464202935024983,0.028453057299751353,0.0024639513923811365,2.1477201950129936e-05,1,1143,1143,gsd_bucket,0.7000000000000001
