epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,4212.06,0.98732,0.75641,1.04783,0.0306,0.9297,0.8175,0.88839,0.68963,0.7701,2.928,0.80099,0.02104,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,4441.41,0.98412,0.73734,1.04149,0.03055,0.93393,0.81927,0.89042,0.69546,0.75198,2.42942,0.78135,0.02063,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,4681.37,0.96457,0.72101,1.03804,0.02999,0.93667,0.8296,0.90018,0.71104,0.75913,1.45226,0.78871,0.02229,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,4917.47,0.96259,0.71544,1.02762,0.02895,0.92849,0.82926,0.89441,0.70634,0.73346,2.05531,0.77947,0.02259,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,5155.54,0.95775,0.73,1.03227,0.02901,0.93245,0.82813,0.901,0.71989,0.70988,2.14975,0.77957,0.01909,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,5395.16,0.94671,0.69726,1.02494,0.0293,0.93752,0.83191,0.90057,0.71545,0.72658,1.97647,0.77913,0.01686,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,5629.48,0.94416,0.70703,1.02684,0.02908,0.93604,0.83732,0.90355,0.72041,0.71383,1.51645,0.76851,0.01609,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,5884.05,0.92453,0.67736,1.02353,0.02679,0.93289,0.83575,0.90546,0.72391,0.72424,1.46343,0.76598,0.01657,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,6140.44,0.9315,0.68859,1.02349,0.02723,0.94086,0.83173,0.90275,0.72093,0.72451,1.54455,0.77475,0.01643,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,6395.08,0.91608,0.68073,1.02016,0.02704,0.93699,0.83438,0.90375,0.71315,0.71386,1.69936,0.76609,0.0163,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,6661.73,0.90559,0.66128,1.01269,0.0262,0.93311,0.83964,0.90555,0.72406,0.71331,1.67463,0.77286,0.01586,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,6925.84,0.88807,0.63745,1.01117,0.02478,0.93484,0.83766,0.90451,0.72713,0.72034,1.56526,0.77418,0.01579,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,7168.06,0.90107,0.64581,1.01467,0.02509,0.93947,0.8368,0.90618,0.7284,0.708,1.48273,0.77452,0.01599,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,7415.63,0.90015,0.65364,1.01441,0.02624,0.94222,0.83673,0.90623,0.72604,0.7139,1.82749,0.77117,0.0162,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,7672.38,0.87783,0.62216,1.00104,0.02357,0.93807,0.83845,0.90583,0.72853,0.71129,1.51491,0.76784,0.01549,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,7921.07,0.88579,0.62575,0.99984,0.02388,0.94424,0.83933,0.90873,0.73202,0.70562,1.39356,0.76148,0.01502,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,8185.36,0.87312,0.63053,1.00504,0.02311,0.93719,0.84024,0.90762,0.73047,0.69151,2.02782,0.75587,0.01605,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,8433.93,0.87147,0.61571,1.00014,0.0237,0.94151,0.83673,0.90778,0.73125,0.71104,1.51637,0.76622,0.0164,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,8678.24,0.86821,0.6181,1.00273,0.02398,0.9399,0.83908,0.90914,0.73209,0.69585,1.71291,0.75749,0.01607,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,8931.33,0.8626,0.61308,0.99343,0.02401,0.93922,0.84233,0.90938,0.73404,0.69802,1.5093,0.7581,0.01603,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,9171.9,0.84822,0.5951,0.98732,0.02312,0.94089,0.84164,0.90861,0.73129,0.70938,1.77235,0.76737,0.01414,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,9434.29,0.83098,0.57521,0.9834,0.02159,0.94332,0.83882,0.91131,0.7365,0.69461,1.4577,0.75468,0.01373,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,9683.75,0.8295,0.58366,0.97598,0.02162,0.943,0.83808,0.91014,0.73494,0.69087,1.49445,0.75532,0.01386,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,9930.99,0.84078,0.58726,0.98396,0.0223,0.94111,0.84046,0.9104,0.73689,0.69301,1.37234,0.75815,0.01476,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,10156.2,0.84749,0.62693,1.01362,0.02013,0.9422,0.8389,0.91119,0.74014,0.69234,1.31466,0.75373,0.01391,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,10373.7,0.84708,0.6088,1.01196,0.0196,0.94066,0.84142,0.91125,0.74014,0.68913,1.24247,0.75277,0.01375,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,10597.3,0.82419,0.5923,1.00087,0.01904,0.94491,0.8392,0.91229,0.74181,0.6897,1.19609,0.7537,0.014,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,10816,0.83054,0.59928,1.00369,0.01847,0.9422,0.83981,0.91185,0.74092,0.68813,1.2107,0.74909,0.01365,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,11033.9,0.80376,0.58318,0.99561,0.01664,0.94565,0.83846,0.91215,0.74186,0.68315,1.25961,0.7471,0.01393,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,11253.5,0.80222,0.56849,0.99855,0.01774,0.94551,0.84145,0.9133,0.74198,0.67831,1.22415,0.74423,0.0141,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,11470.1,0.79844,0.54556,0.99011,0.01768,0.94665,0.84049,0.91373,0.74353,0.67939,1.23182,0.74398,0.01367,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,11691.2,0.77286,0.54192,0.96635,0.01653,0.9456,0.84033,0.91297,0.74366,0.68283,1.19391,0.74741,0.01379,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,11908.8,0.76623,0.52617,0.97355,0.01684,0.94508,0.84187,0.913,0.74469,0.6848,1.22253,0.75025,0.01365,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,12137.1,0.76785,0.53355,0.98058,0.01601,0.94206,0.84432,0.91303,0.74533,0.68492,1.21788,0.75084,0.01351,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
