bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
32-96px,temperature,0.8487544483985765,real,0.6381909547738693,gate_resnet18_temperature,0.45078893321642727,0.436273752971656,0.22169019486527794,0.40123617908901404,0.3754107443308969,0.28273138981466145,0.17224287141251565,0.07587572160490366,0.02207655782078449,0.00024364852592641815,2.214986599331074e-05,1,1124,1124,size_bucket,0.4
96-256px,temperature,0.7413509060955519,real,0.8429003021148036,gate_resnet18_temperature,0.6844827258386939,0.6475014447664893,0.3442450620888371,0.6077417274768419,0.5529042389458304,0.4576305147125209,0.30662568551441977,0.14066615490697218,0.03972965654411648,0.004907919811459521,0.0002605523710265763,1,1214,1214,size_bucket,0.4
<32px,temperature,0.9601965601965602,real,0.24242424242424243,gate_resnet18_temperature,0.03133500163203134,0.024915678381024917,0.010553802633010555,0.024915678381024917,0.021325209444021324,0.0015232292460015233,0.0015232292460015233,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.4
>256px,temperature,0.5974025974025974,real,0.9189944134078212,gate_resnet18_temperature,0.852829008729353,0.8416993408961918,0.5043167784716179,0.8289407350149677,0.7913301286902675,0.7075207689832478,0.5574166627636135,0.33846581119225533,0.1120940668453073,0.012788123516175259,8.31380848008465e-05,1,924,924,size_bucket,0.4
32-96px,temperature,0.8638790035587188,real,0.6080402010050251,gate_resnet18_temperature,0.45051739894191006,0.428070572505175,0.2214145512643903,0.4027386111356077,0.3769103399142024,0.284223914520998,0.1730811404910541,0.07617705783358013,0.022160082948936437,0.0002441948230697509,2.2199529369977357e-05,1,1124,1124,size_bucket,0.45
96-256px,temperature,0.7454695222405272,real,0.8368580060422961,gate_resnet18_temperature,0.6844897448519635,0.6474425533927405,0.344114322897808,0.607645959852952,0.552793513721859,0.45748142990914925,0.30621731461593954,0.14044585137321877,0.039458016711876875,0.004908292177354136,0.0002605523710265763,1,1214,1214,size_bucket,0.45
<32px,temperature,0.9680589680589681,real,0.21212121212121213,gate_resnet18_temperature,0.014581458145814581,0.00576057605760576,0.0031503150315031502,0.00576057605760576,0.0018001800180018003,0.0018001800180018003,0.0018001800180018003,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.45
>256px,temperature,0.6038961038961039,real,0.9162011173184358,gate_resnet18_temperature,0.852829008729353,0.8416993408961918,0.5043167784716179,0.8289407350149677,0.7913301286902675,0.7075207689832478,0.5574166627636135,0.33846581119225533,0.1120940668453073,0.012788123516175259,8.31380848008465e-05,1,924,924,size_bucket,0.45
32-96px,temperature,0.8727758007117438,real,0.5678391959798995,gate_resnet18_temperature,0.4495593140014633,0.4269784130349976,0.22003639291120364,0.40260152432522556,0.3703758940295469,0.2785397814550466,0.17313558073589325,0.07668076309474083,0.022224460057722585,0.00024584851261649863,2.2349864783318057e-05,1,1124,1124,size_bucket,0.5
96-256px,temperature,0.7537067545304778,real,0.8187311178247734,gate_resnet18_temperature,0.6753577189334115,0.6385957883378669,0.33969922756416465,0.5988448246522285,0.5442615293032902,0.4496232547453983,0.3053771835425647,0.14029152402706405,0.03945091534337256,0.00492194242944968,0.0002675943270002676,1,1214,1214,size_bucket,0.5
<32px,temperature,0.9724815724815725,real,0.21212121212121213,gate_resnet18_temperature,0.01815181518151815,0.00715071507150715,0.003905390539053905,0.00715071507150715,0.0022002200220022,0.0022002200220022,0.0022002200220022,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.5
>256px,temperature,0.6147186147186147,real,0.9078212290502793,gate_resnet18_temperature,0.8528013808046591,0.8416761055362889,0.5034454910821433,0.8289159182569522,0.7827169424790428,0.7075029653161958,0.5573927350195367,0.3384314520712571,0.11214417094562212,0.01279003879440836,8.320159747067144e-05,1,924,924,size_bucket,0.5
32-96px,temperature,0.8781138790035588,real,0.5376884422110553,gate_resnet18_temperature,0.44010984589125374,0.4195052645795642,0.2170406552474477,0.3956734354944425,0.3700379074952681,0.27786192625341183,0.17229958539052415,0.07313472378633726,0.02151073282232357,0.0002503698645726642,2.2760896779333107e-05,1,1124,1124,size_bucket,0.55
96-256px,temperature,0.7602965403624382,real,0.8036253776435045,gate_resnet18_temperature,0.6750211402415551,0.6382212873379011,0.33903153146715226,0.5984047385846932,0.5436842095778797,0.4492726995704212,0.300319519638433,0.1406867765308548,0.03951213372319266,0.004925215139592135,0.0002675943270002676,1,1214,1214,size_bucket,0.55
<32px,temperature,0.9773955773955774,real,0.18181818181818182,gate_resnet18_temperature,0.01815181518151815,0.00715071507150715,0.003905390539053905,0.00715071507150715,0.0022002200220022,0.0022002200220022,0.0022002200220022,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.55
>256px,temperature,0.6233766233766234,real,0.8994413407821229,gate_resnet18_temperature,0.8527793964725394,0.841666392121634,0.5034367670314945,0.8288913999935521,0.7826916605033915,0.7074619949285501,0.5574003417911577,0.3384524425009462,0.11215040365223466,0.012790436753469987,8.320159747067144e-05,1,924,924,size_bucket,0.55
32-96px,temperature,0.8852313167259787,real,0.507537688442211,gate_resnet18_temperature,0.43069274729472945,0.4102099530874423,0.2119489026261061,0.3863061942974564,0.36147365345425725,0.2709545937925717,0.16651656941181242,0.07293526028384863,0.020144994004073623,0.0002318733044264614,2.318733044264614e-05,1,1124,1124,size_bucket,0.6000000000000001
96-256px,temperature,0.7660626029654036,real,0.7854984894259819,gate_resnet18_temperature,0.6661714917524921,0.6301012308267213,0.33422263831049037,0.5903459826218609,0.5356535745211826,0.44087986684070357,0.29684942236663553,0.13852346124985404,0.038468875452354286,0.0049574499703491474,0.000275027502750275,1,1214,1214,size_bucket,0.6000000000000001
<32px,temperature,0.9842751842751842,real,0.12121212121212122,gate_resnet18_temperature,0.018564356435643563,0.007425742574257425,0.0040841584158415834,0.007425742574257425,0.0024752475247524753,0.0024752475247524753,0.0024752475247524753,0.0,0.0,0.0,0.0,1,2035,2035,size_bucket,0.6000000000000001
>256px,temperature,0.6309523809523809,real,0.888268156424581,gate_resnet18_temperature,0.8527638141688323,0.8416495073881397,0.5034079897340894,0.8288699753150438,0.7826651676028055,0.7074071154724467,0.5573316147371279,0.33837521811886045,0.11214301297781254,0.012791269962354992,8.320159747067144e-05,1,924,924,size_bucket,0.6000000000000001
32-96px,temperature,0.8941281138790036,real,0.49246231155778897,gate_resnet18_temperature,0.421976844525766,0.40929368392633253,0.21059047696144248,0.385528155871618,0.36034155172345506,0.26967470923255643,0.1656828023355921,0.07299007481359249,0.020161287816758265,0.0002324176079579789,2.324176079579789e-05,1,1124,1124,size_bucket,0.65
96-256px,temperature,0.7693574958813838,real,0.7764350453172205,gate_resnet18_temperature,0.6659718315427241,0.6298566871651171,0.3337120264097725,0.5900844827726899,0.5352572609104447,0.4403821985377431,0.29616373598081747,0.1355830427719588,0.038582338723608896,0.004963658189870641,0.000275027502750275,1,1214,1214,size_bucket,0.65
