bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
medium,temperature,0.8457583547557841,real,0.8723404255319149,gate_resnet18_temperature,0.6373509384148606,0.5821920518549993,0.3138962094238392,0.5200178423407348,0.48470253295078825,0.41572232957737254,0.3210614222422018,0.15810311915082703,0.018187663810221102,0.0016241938963872174,0.0,1,389,389,gsd_bucket,0.35000000000000003
unknown,temperature,0.6716417910447762,real,0.8979591836734694,gate_resnet18_temperature,0.6363982249444154,0.5957904863322845,0.32199549853361403,0.5550485912801111,0.5111852520447975,0.367810901589052,0.29589186802142203,0.18942835390468457,0.06246517226197523,0.005228921378897033,0.0007072135785007071,1,134,134,gsd_bucket,0.35000000000000003
very_high,temperature,0.7716535433070866,real,0.807843137254902,gate_resnet18_temperature,0.8909298205927275,0.8788848248718382,0.5634151811222486,0.8676360085394591,0.836655132627609,0.7972719256540679,0.6956557724149429,0.4713963189312593,0.1785332852984894,0.017108007698894374,8.071459319845028e-05,1,1143,1143,gsd_bucket,0.35000000000000003
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.35000000000000003
high,temperature,0.6831460674157304,real,0.9244791666666666,gate_resnet18_temperature,0.8310290073961591,0.8195055918434695,0.47330059798137086,0.7960578292022957,0.7557649422867652,0.6591528534470424,0.49410106306867835,0.28194739579407135,0.08434400291396477,0.010997777092888296,0.0001055167683731073,1,1335,1335,gsd_bucket,0.4
low,temperature,0.9253055681303758,real,0.5376344086021505,gate_resnet18_temperature,0.23936689707568154,0.21052926171210468,0.11307099840345247,0.19710920485358766,0.17659276778007416,0.13485430630223066,0.10210548026801089,0.046296091513530015,0.02283475056593919,0.0009581603321622484,6.306363120388472e-05,1,2209,2209,gsd_bucket,0.4
medium,temperature,0.8560411311053985,real,0.8723404255319149,gate_resnet18_temperature,0.6373509384148606,0.5821920518549993,0.3138962094238392,0.5200178423407348,0.48470253295078825,0.41572232957737254,0.3210614222422018,0.15810311915082703,0.018187663810221102,0.0016241938963872174,0.0,1,389,389,gsd_bucket,0.4
unknown,temperature,0.6716417910447762,real,0.8979591836734694,gate_resnet18_temperature,0.6363982249444154,0.5957904863322845,0.32199549853361403,0.5550485912801111,0.5111852520447975,0.367810901589052,0.29589186802142203,0.18942835390468457,0.06246517226197523,0.005228921378897033,0.0007072135785007071,1,134,134,gsd_bucket,0.4
very_high,temperature,0.7821522309711286,real,0.796078431372549,gate_resnet18_temperature,0.8908137693943489,0.8787616529540717,0.5633088748555661,0.8675222151057324,0.8364985667182276,0.797049319586422,0.6955254824200299,0.47130762024671663,0.17841749893808811,0.017111908598825533,8.071459319845028e-05,1,1143,1143,gsd_bucket,0.4
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.4
high,temperature,0.6921348314606741,real,0.921875,gate_resnet18_temperature,0.831024277063418,0.8195012134837265,0.473330163323922,0.7961369953260804,0.7558400525180647,0.6592189338280157,0.4941502317272677,0.2819740531070234,0.08435221491414321,0.010998144503107227,0.0001055167683731073,1,1335,1335,gsd_bucket,0.45
low,temperature,0.9325486645540969,real,0.521505376344086,gate_resnet18_temperature,0.2330209754291094,0.2104168852184815,0.11250335533289871,0.19707375524827633,0.17622071997618938,0.13551574109142359,0.1024855943668401,0.046418327045722234,0.022859517265304594,0.0009581603321622484,6.387735547748324e-05,1,2209,2209,gsd_bucket,0.45
medium,temperature,0.8637532133676092,real,0.8723404255319149,gate_resnet18_temperature,0.6373509384148606,0.5821920518549993,0.3138962094238392,0.5200178423407348,0.48470253295078825,0.41572232957737254,0.3210614222422018,0.15810311915082703,0.018187663810221102,0.0016241938963872174,0.0,1,389,389,gsd_bucket,0.45
unknown,temperature,0.6865671641791045,real,0.8571428571428571,gate_resnet18_temperature,0.6363982249444154,0.5957904863322845,0.32199549853361403,0.5550485912801111,0.5111852520447975,0.367810901589052,0.29589186802142203,0.18942835390468457,0.06246517226197523,0.005228921378897033,0.0007072135785007071,1,134,134,gsd_bucket,0.45
very_high,temperature,0.7917760279965005,real,0.7803921568627451,gate_resnet18_temperature,0.8908083376106894,0.8787395011753925,0.5625553082561393,0.8674916294061252,0.8364869438677761,0.7969801769883886,0.6882999887619147,0.47122069242397874,0.1783327054000204,0.01711239233390915,8.071459319845028e-05,1,1143,1143,gsd_bucket,0.45
very_low,temperature,1.0,real,nan,gate_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.45
high,temperature,0.695880149812734,real,0.9140625,gate_resnet18_temperature,0.831015659466897,0.8194857927475014,0.47334107381824636,0.7961710082420803,0.7558803395836097,0.6592474458614396,0.4941614540686598,0.28198974344131,0.0843555051638038,0.010998272838788447,0.0001055167683731073,1,1335,1335,gsd_bucket,0.5
